estrume	strumu
estupidez	brutasku
estúpido	stupidu
estuprar	bafa
estupro	bafa
esvaziar	diskolontchi
esverdeado	verdi
esverdear	torna verdi
eu	ami
evacuar	disa
evaporação	bapurason
evaporar	bapura
evitar	nvita
exame	proba
exceder	pasa
excelente	spesial
excisão	fanadu di mindjer
excreção	materia
excremento	koko
excretar	tira
executar	kumpri
executar	mata
exército	izersitu
exibição	aprizentason
exibir	mostra
exorcizar	tira diabu
expansão	spanson
explicação	splikason
explicar	splika
explodir	rebenta
explosão	rebentamentu
exposição	riprizentason
expulsar	serka na
exterior	parti di fora
extinção	sta na kaba
extinguir	kaba
extinto	kabadu
extrair	tira
faca	faka
faca	tarasadu
facada	fakada
facão	tarsadu
face	kara
face	rostu
fácil	fasil
facilitar	fasilita
fadiga	fadiga
faísca	faiska
faiscar	faiska
faixa	bambaran
faixa	faixa
faixa etária	idadi
fala	fala
falar	fala
falcão	falkon
falha	falia
falhar	falia
falsidade	falsidadi
falso	falsu
falta	falta
faltar	falta
fama	fama
família	familia
família	djorson
faminto	faimadu
famoso	famus
famoso	famus
fantasma	fantasma
fardo	pakoti
farejar	tchera
farfalhar	fafadja
farinha	foriña
fase	fazi
fatia	fatia
fatiar	fatia
favo de mel	favu
favor	fabur
favorável	favoravel
favorecer	faburisi
fazenda	ponta
fazer	fasi
fazer	kumpu kufu
fazer alguém se perder	pirdinti
fazer barulho	somna
fazer cócegas	tchikini
fazer fogo	raspa fugu
fazer fogo	fasi fugu
fazer o prato	sirbi kumida
febre	febri
fechado	fitchadu
fechadura	fitchadura
fechar	fitcha
fedor	fedura
fedorento	tchera fedi
feijão	fison
feio	fiu
feitiçaria	futisaria
feiticeiro	futiseru
feitiço	futis
feitiço	yanda muru pa mindjer
feito	kuntisimentu
feixe	fis
fel	fel
felicidade	filisidadi
felicitações	parabens
felicitar	filisita
feliz	felis
fêmea	femia
feminino	femininu
fenda	fenda
feno	fenu
feriado	feriadu
férias	feria
ferida	firida
ferido	fididu
ferimento	firida
ferir	fidi
fermentar	fermenta
fermento	fermentu
ferocidade	brabesa
feroz	feros
ferrão	feron
ferreiro	fereru
ferro	feru
ferrugem	ferus
fervente	ki firbi
ferver	firbi
fervura	ferba
festa	festa
festejar	fasi festa
fetiche	futisaria
feto	sangi
feudo	feudu
fevereiro	febreru
fezes	koko
fiança	fiansa
fiar	fia
fibra	fibra
ficar	fika
ficar adulto	torna garandi
ficar de pé	firma
ficar para trás	fika tras
fígado	figadu
figo	figu
figueira	figera
fila	bixa
filha	fidju-femia
filho	fidju-matchu
filhos	fidjus
filhote	fidju
filtrar	kua
filtro	kuadera
fim	fin
firmeza	firmesa
final	kabantada
finalizar	kabanta
fincar	finka
fingimento	findjimentu
fingir	findji
fino	finu
fio	fiu
firmar	firma
firme	firmi
fiscal	fiskal
fiscalizar	kontrola
fisga	ansol
fisgar	piska
fissura	fenda
fita	fita
fixar	fixa
flatulência	pidi
flauta	flauta
flecha	fretcha
flor	flur
floresta	floresta
fluente	papia ben
fluido	gas
fluir	kuri
flutuação	mau manera
flutuar	boia
fofoca	muntrundadi
fofocar	n'gju-n'gju
fogão	fugon
fogo	fugu
fogueira	fugu
foice	n'oroto
folga	folga
folgado	folgadu
folgar	folga
folha	fodja
folha	padja di palmera
fome	fomi
fonte	fonti
fora	fora
forca	forka
força	forsa
forçar	forsidja
forja	nventa
forjar	forsa
formiga	furminga
formigueiro	firmindjeru
fornalha	furnu
forno	furnu
forquilha	firkidja
forrar	fora
forro	foru
fortalecer	raforsa
forte	forti
fraco	fraku
frágil	fraji
fragilizar	frakisi
fragmento	padas
frango	frangu
franzir	dana rostu
frasco	frasku
frase	frazi
fraudar	kamblatcha
fraude	kamblatchu
freio	travon
frente	dianti
frequentemente	sempri
fresco	fresku
frescor	freskura
frieza	friesa
frigideira	fursidera
frio	friu
fritar	frita
frito	fritadu
fritura	fritu
frondoso	garandi
fronha	froña
fronteira	frontera
frouxidão	lebi
frouxo	yoli
fruta	fruta
fruto	frutu
fuga	fuga
fugir	fusi
fuligem	tisina
fumaça	fumansa
fumar	fuma
fumo	fumu
fundilho	fundiñu
fundir	fundi
fundo	fundu
funeral	nteru
furado	furadu
furador	furadur
furar	fura
furioso	furiozu
furo	buraku
furúnculo	frunku
fuso	fusu
futuro	futuru
gabinete	gabineti
gado	gadu
gafanhoto	gafañoti
gago	gagu
gaguejar	gagisa
gaiola	gaiola
galho	ramu
galinha	galiña
galinha-d'angola	galiña pintadu
galo	galu
galopar	djugta
galope	djugta
gancho	gantchu
garanhão	mansebu
garapa	kalda
garça	garsa
garfo	garfu
gargalhada	gargadjada
gargalhar	gagadja
gargalo	garganti di garafa
garganta	garganti
garoa	yeri-yeri
garra	gara
garrafa	garafa
gás	gas
gastar	gasta
gatinho	gatusiñu
gato	gatu
gavião	mañoti
gazela	gazela
gelo	djelu
gema	djema
gemeção	djimidura
gêmeo	djemiu
gemer	djimi
gemido	djimidu
generosidade	bontadi
generoso	bon
gengibre	djindjimbra
genro	kuñadu
gente	djinti
gentil	galanti
geralmente	normalmenti
gerar	padi
gergelim	djisilin
germe	kuku
germinação	nansi
germinar	soronda
gesso	jesu
gestação	gravides
gestar	konsibi
gigante	djiganti
girafa	jirafa
girar	boltia
girino	fidju di sapu
giz	djis
glande	kabesa de kodjon
glória	gloria
goiaba	goiaba
golpe	golpi
gonorreia	skentamenti
gordo	gurdu
gordura	gurdura
gordura	gurdura
gostar	gosta
gosto	gustu
gostoso	gustus
gostosura	gustundera
gota	pingu
gotejamento	pinga-pinga
gotejar	pinga
governar	guberna
governo	reinansa
governo	gubernu
gozar	torosa
gozar	darma
graça	garasa
grama	grama
grande	garandi
grandeza	garandesa
granizo	tchuba di pedra
granulado	tchokolatisiñu ku ta pudu na bulu
grão	garan
grávida	preña
gravidez	gravides
graxa	graxa
grelha	yasadera
grelhar	grelia
greve	grevi
grilo	grilu
gritar	girta
gritar	pupa
gritaria	gritaria
grito	girtu
grosseria	salbasaria
grosso	gros
grunhido	manera di ronka di limaria
grupo	grupu
guarda-chuva	guarda tchuba
guardar	guarda
guelra	gerla
guerra	gera
guerrear	geria
guerreiro	geriadur
guia	gia
guiar	gia
guindaste	diskargadur
hábil	kapas
habilidade	djitu
habitação	abitason
habitante	abitanti
habitar	abita
hálito	bafu
harmonia	armunia
harmonizar	konserta
harpa	arpa
haste	bara
haver	ten
herança	yardansa
herdar	yarda
herdeiro	arderu
hérnia	erna
hesitar	mbarasa
hiena	lubu
hipopótamo	pis-kabalu
hipótese	ipotizi
história	storia
hoje	aos
homem	omi
homenagem	kumumorason
homônimo	mesmu nomi
homossexual	matchu-mindjer
honesto	seriu
honra	onra
honrado	onradu
honrar	onra
hora	ora
horizontal	orizontal
horta	orta
hospedagem	osprindadi
hospedar	gasidja
hospedeiro	gasidjadur
humor	gozu
humorista	fasidur di torosa
idade	idadi
idiota	tulu
idoso	bedju
igreja	grisia
igual	memu
igualar	djusta
iguana	linguana
ilegal	kontra lei
ilha	djiu
iluminação	lumiason
iluminado	lumiadu
iluminar	lumia
imã	almami
imagem	imajen
imaginação	majinason
imaginar	majina
imaturo	kru
imediatamente	diretamenti
imenso	garandi
imitação	imitason
imitar	kopia
imitar	imita
impedir	tudji
impaciente	ardigadu
impedir	tudji
impetuoso	turmentadu
ímpio	impiu
implorar	pidi
importante	importanti
imposto	mpustu
impotente	ka ta lanta
imprensa	imprensa
imprensar	perta
imundície	susidadi
imundo	susu
incêndio	kemansa
incerto	insertu
inchaço	intchasku
inchar	intcha
incisão	korti
incitar	tchutchi
inclinação	nklinason
inclinado	nklinadu
inclinar	nklina
inclinar	n'uñi
incubar	tchoka
índigo	dongri
infância	mininesa
infecção	infeson
infectar	infeta
inferior	mas pikininu
inferno	nfernu
inflar	intchi
informação	informason
informar	nforma
infração	eru
inhame	ñambi
iniciação	fanadu
início	kumsada
inimigo	inimigu
injeção	ndjeson
injúria	ndjuria
inocência	nosensia
inocente	nosenti
inquieto	bulidur
insanidade	dudesa
insano	dudu
inserção	yentrada
inserir	pui
inseto	insetu
inspeção	inspeson
inspecionar	djubi
inspetor	djubidur
instabilidade	mal situason
instrumentos	kora
insuficiente	insufisienti
insultar	koba mal
insulto	koba mal
inteiro	ntidu
inteligência	djiresa
inteligente	intelijenti
intenção	intenson
intensivo	intensivu
intenso	risu
intenso	forti
interceder	roga
interior	intirior
interrogação	purgunta
interromper	ntrumpi
interrompido	nturumpidu
interrupção	suspenson
intervalo	intervalu
intestino	tripa
intoxicação	tosikason
intoxicar	tosika
inundação	lagansa
inundar	laganta
inútil	ka bali pa uza
invalidez	duensa
inválido	ka bali
inverno	tempu di friu
invocar	nvoka
ir	bai
irmã	ermon-femia
irmão	ermon
irmão	ermonsiñu
irmão	kode
irmão	ermon-garandi
irritado	iritadu
irritar	nerva
isca	iska
já	dja
jacaré	djakare
jamais	nunka mas
janeiro	janeru
janela	djanela
jantar	sia
jardim	djardin
jarra	djaru
jarro	djaru
jaula	gaiola
javali	purku di matu matchu
jejuar	djundjun'a
jejum	djundjun
joelho	djudju
jogar	djuga
jogar fora	bota
jogatina	aposta na djugus
jogo	djugu
jornada	jornada
jovem	djoben
juba	kabelu di kabesa di lion
juiz	djuis
juizado	djuisadu
julgamento	djulgamentu
julgar	djulga
julho	juliu
junção	djunson
junho	juñu
junta	djunta
juntar	djunta
junto	djuntu
juramento	djuramentu
jurar	djurmenta
juros	djurus
justo	djustu
juventude	djubentudi
lá	la
lã	lan
labareda	lingua di fugu
lábio	bis
laço	lastru
laço	no
lacrimejar	lagrimas na ria
lado	ladu
ladrão	ladron
lagarta	bitchu kabelu
lagartixa	lagartisa
lagarto	lagartu
lago	lagua
lagoa	lagua
lagosta	lagosta
lágrima	larma
lama	lama
lamber	limbi
lambida	limbida
lamentação	lamentason
lamentar	miskiña
lâmpada	lampada
lança	kañaku
lançar	lansa
lance	lansi
lanche	lantchi
lápis	lapis
lar	lar
laranja	larandja
lareira	furnu
largo	largu
largura	largura
larva	bitchu
lasca	laska
lascar	laska
latão	lata
latido	ladra
latir	ladra
latrina	kuartiñu
lavagem	labajen
lavar	laba
lavrador	labradur
leão	lion
lebre	lebri
legal	kusa sertu
legal	sta ben
legume	ortalisa
lei	lei
leitão	liton
leite	liti
leito	kama
leitura	leitura
lembrança	lembransa
lembrar	lembra
lenço	lens
lençol	lansol
lenha	leña
lentidão	lentu
lento	lentu
leopardo	liopardu
lepra	lepra
ler	lei
lesma	karakol
leste	saida di sol
letra	letra
levantar	labanta
levantar	lanta
levar	leba
leve	lebi
lhe	u
lhes	elis
libação	da kana pa iran
libélula	manel-fugon
libra	libra
licença	lisensa
líder	lider
liderança	lideransa
ligado	ligadu
ligar	liga
lima	lima
limão	limon
limar	lima
limite	limiti
limonada	sumu di limon
limpar	limpa
limpeza	limpesa
limpo	limpu
língua	lingu
linguagem	lingu
linha	liña
linhagem	djorson
líquido	likidu
liso	lisu
litoral	belamar
livrar	libra di
livro	libru
lixa	lixa
lixar	lixa
lixo	lixu
local	lugar
localizar	lokaliza
lodo	lodu
logo	logu
loja	losa
longe	lundju
longo	kumpridu
lotação	tamañu
lotar	intchi
lote	terenu
louco	luku
loucura	lukisa
louva-a-deus	kriadu di deus
louvar	lova
louvor	luvor
lua	lun'a
luar	lun'ada
lucrar	lukra
lucro	lukru
lugar	lugar
lugar de banho	serku
lugar ritual	baloba
luta	luta
lutar	luta
luto	don
luz	lus
maçã	masan
macaco	santchu
maçaneta	fexu di porta
machadinha	mantchadusiñu
machado	mantchadu
macho	matchu
machucado	matchukadu
machucar	matchuka
macio	moli
maço	masu
madeira	madera
madrugada	mandrugada
madurar	madurisi
maduro	maduru
mãe	mame
mágoa	magua
mago	djambakus
magoado	maguadu
magoar	magua
magreza	magresa
magro	magru
maio	maiu
maior	mas garandi
mais	mas
mal	mal
malária	paludismo
maldade	maundadi
maldição	mufunesa
mal-estar	kasabi
malte	kusa ku ta fasidu kel uiski
malvado	malbadu
mama	mama
mamadeira	mamadera
mamão	papaia
mamar	mama
mamilo	biku di mama
mamona	mamona
mancar	mankusa
manco	manku
mandar embora	serka
mandíbula	dingiñu
mandioca	mandioka
maneira	maña
mangueira	mangera
mangusto	katchur-di-mangu
manhã	maña
manteiga	mantega
manteiga de carité	bambatulu
manter	manti
manto	veu
manto	kapa
manutenção	manutenson
mão	mon
mar	mar
maravilha	inkantu
marca	marka
marcar	marka
marcha	marxa
marchar	marxa
março	marsu
marfim	dinti di lifanti
margem	banda
marido	maridu
marimbondo	bagera-matchu
mariposa	bitchu di lus
marrom	kastañu
martelar	suta ku martel
martelo	martel
mas	ma
máscara	maskara
mascarado	maskaradu
mascarar	maskra
masculino	maskulinu
masculino	matchu
mastigação	mastikason
mastigar	mastika
masturbação	puñeta
masturbar	toka puñeta
matagal	matu garandi
matança	matansa
matar	mata
matéria	materia
mato	matu
mau	mau
mau cheiro	mau tcheru
me	n
mecha	fius
mediar	kumpu kombersa
medicamento	mesiñu
medição	midison
medicar	da mesiñu
medicina	medisina
medicina	djambakusindadi
médico	mediku
medida	midida
médio	mediu
medir	midi
medo	medu
medroso	kobardu
medula	yagu ku ta sta na os
meio	meiu
meio-dia	me-dia
mel	mel
melaço	asukar-ribidu
melancia	melansia
melão	melon
melodia	melodia
membro da vizinhança desprezado	algin ku ka rispitadu na tabanka
membros do conselho	djintis di konsidju
mendigar	pidi simola
mendigo	pididur di simola
menestrel	poeta
menina	minina
menino	mininu
menor	ma pikininu
menos	menus
mensageiro	mensajeru
mensagem	rekadu
mensal	kada mis
menstruação	laba lua
menstruar	odja lua
mentir	foi
mentira	mintida
mentiroso	muntrus
mercado	fera
merda	pupu
mergulhador	murgudjadur
mergulhar	murgudja
mês	mis
mesa	mesa
mesmo	memu
mesquinhez	ruñesa
mesquita	miskita
mestre	mestre
metade	metadi
metal	metal
metálico	metaliku
meteoro	strela ku ta kai di noti
meu	ña
mexer	tchuska
miçanga	konta-delgadu
mico	santchusiñu
micose	mampusma
migalha	padasiñu
migração	migrason
migrar	migra
mijar	minsa
mijo	misadura
mil	mil
mil e cem	mil i sen
mil e cento e um	mil sentu i un
milênio	mileniu
milésimo	milesimu
mil e um	mil i un
mil e vinte	mil i vinti
mil e vinte e um	mil i vinti i un
milhão	milion
milhar	miliaris
milharal	kampada di midju
milho	midju
mim	mi
mimado	mimadu
mimar	mima
mimo	mimu
mineração	kau di koba feru
mingau	papa
minha	di mi
minhas	ña
minhoca	mañoka
minuto	minutu
miolo	miol
vesgo	totoli udju
miserável	koitadi
miséria	mizeria
mistura	djagasi
misturado	misturadu
misturar	djagasi
moça	badjuda
moço	mos
modificar	altera
moela	muela
moer	mui
mogno	bisilon
moinho	muiñu
molar	dinti di pilon
moldar	molga
molde	forma
mole	moli
molhado	modjadu
molhar	modja
molho	mudju
molusco	marisku
monogamia	kasa un
montagem	montajen
montanha	montaña
montão	muntu
montar	monta
monte	monti
moradia	moradia
morador	moradur
morar	mora
morcego	mursegu
morder	murdi
morder	murdi
mordida	murdida
moreno	morenu
morrer	muri
morro	monti
mortalidade	mortundadi
morte	mortu
morto	mortu
mosca	moska
mosquito	miskitu
mostrar	mostra
mostrar os dentes	ñiñi
motocicleta	mota
mover	buli
movimentação	muvimentason
movimento	muvimentu
mucama	kriada
muco nasal	rañu
mucosa	mukoza
muda	fidju di
mudança	troka
mudança	mudansa
mudar	mundanta
mudar	munda
mudo	mudu
muito	manga di
muito	tchiu
muitos	manga di
mulher	mindjer
multa	multa
multar	multa
multicolorido	manga di koris
multidão	manga di djintis
multiplicação	multiplikason
multiplicar	multiplika
mundo	mundu
murchar	murtcha
murcho	nornoridu
murmurar	fasi bokasiñu
muro	muru
músculo	muskulu
música	muzika
músico	muziku
mutilado	mutiladu
na	na
nada	nada
nadador	nadadur
nadar	nada
nádega	bunda
namorada	namorada
namorado	namoradu
namoro	namoru
não	ka
narina	koba di naris
nariz	naris
nascer	nansi
nascer do sol	sol mansi
nascido	padidu
nascimento	nasimentu
natação	nada
nativo	natibu
natureza	naturesa
navalha	lamina
navio	nabiu
neblina	fumansa
necessidade	mistida
necessitar	nesesita
negação	negason
negar	nega
negligente	diskudadu
negócio	nogos
negro	negru
neto	netu
neutro	ka mati
neve	nevi
névoa	fumansa
névoa	fumansa
nevoeiro	fumansa
ninguém	ningin
ninho	niñu
nitidez	klarensa
nítido	klaru
nível	nibel
nivelado	planiadu
nivelar	plania
nó	no
no meio de	na meiu di
noite	noti
noiva	noiba
noivado	noivadu
noivo	noibu
nome	nomi
nomear	pui nomi
nonagésimo	noventa lugar
nono	nonu
nora	neta
nordeste	ladu di saida di sol
norte	norti
nos	nu
nós	anos
nosso	no
notícia	noba
noturno	di noti
novamente	utru bias
nove	nobi
novecentos	novisentu
novembro	novembru
noventa	noventa
novilha	baka femia
novo	nobu
nu	nun
nublado	tindjidu
nublar	tindji
nuca	totis
número	numeru
numeroso	manga del
nunca	nunka
nuvem	nuven
o mesmo	memu
o qual	ku
o que	ke
obedecer	obdisi
obediência	obdiensia
objeto	kusa
obrigação	obrigason
obrigado	obrigadu
obrigar	pui a forsa
observação	observason
observar	djubi
obstáculo	obstakulu
obstinação	risu kabesa
obstinado	ntemus
obstruir	ntupi
obter	konsigi
oceano	osianu
ociosidade	bida susegadu
oco	uku
octogésimo	oitenta lugar
óculos	oklu
odiar	odia
ódio	odiu
odor	tcheru
oeste	ladu di kaida di sol
ofender	ofindi
ofensa	ofensa
oferenda	sakrifis
oferta	oferta
ofertar	pati
ogro	fora nos
oitavo	oitavu
oitenta	oitenta
oito	oitu
oitocentos	oitusentus
oleiro	kumpudur di puti
óleo	oliu
óleo	siti
oleoso	manga di oliu
olhar	djubi
olhar	manera di djubi
olho	udju
ombro	ombra
onda	maron
onde	nunde
ondear	fasi maron
ontem	aonti
onze	onzi
opor	riaji
oposição	opozison
oração	orason
oráculo	djambakus
orar	rasa
ordem	ordi
ordenar	pui na ordi
ordenar	ordena
ordenhar	urdiña
orelha	oredja
órfã	orfan
orfanato	orfanatu
órfão	orfon-matchu
organização	organizason
organizar	organiza
orgulho	orguliu
orgulhoso	orguliozu
orientação	orientason
orientar	orienta
orvalho	urbadju
os	elis
osso	os
ostra	ostra
ou	o
ou seja	ku sedu
ouro	uru
ousado	osanti
ousar	osa
outono	tempu di seku
outro	utru
outubro	otubru
ouvido	oredja
ouvir	obi
ovelha	karnel
ovo	obu
óvulo	obu ku mindjer ta tene
pá	pa
paciência	pasensa
paciente	pasenseru
pacificação	kumpu kombersa
pacificado	kau ku tene pas
pacificar	frianta
pacote	mbuludju
padre	padri
pagamento	pagamentu
pagar	paga
pai	pape
país	tera
pais	padiduris
palácio	palasiu
paladar	gustu
palatável	sabi
palavra	palabra
palha	padja
palma	palmu di mon
palma	fodja di palmera
palma	padja di palmera
palmada	palmada
palmas	palmu
palmeira	palmera
pálpebra	kaxa di udju
palpitação	palpitason
palpitar	palpita
palpite	aposta
pâncreas	pankria
panela	panela
panela	kaselorasiñu
pano	panu
pano	tisidu
pântano	lama
pantera	onsa
panturrilha	butchu di pe
pão	pon
papagaio	papagaiu
papel	papel
papinha	papa
papo	papu
para	pa
para que	afin di
parada	parajen
parafuso	parafusu
parar	para
parcela	kiñon
parecer	parsi
parecer	disizon
parecido	nalidu
parede	paredi
parente	parenti
parentesco	parentasku
parir	padi
parte	parti
parteira	partera
partida	saida
partir	pati
parto	partu
parturiente	bariga-gros
passada	pasu
passado	pasadu
passagem	pasadju
passar	pasa
passarinho	katchu
pássaro	pastru
passear	pasia
passeio	paseiu
passo	pasu
pastagem	kau di bakia
pastar	ferferi
pasto	kau di bakia
pastor	bakiadur
pastor	pastor
pata	pe
pátio	bantaba
pato	patu
pau	po
pausa	intervalu
pausar	para
pavão	pavon
pavor	medu
paz	pas
pé	pe
peça	pesa
pechinchar	lukra tchiu
pedaço	padas
pedido	pididu
pedir	pidi
pedir emprestado	pista
pedra	pedra
pedregoso	ku tene pedra mangadel
pedregulho	kaskadju
pedreiro	pedreru
pegada	pata di pe
pegar	pega
peidar	tira pidi
peido	pidi
peito	pitu
peixe	pis
peixe-gato	bagri
pelado	peladu
pelar	fola
pele	peli
pelicano	pilikana
pelos do corpo	kabelu di kurpu
pelos pubianos	pintiñu
pena	pena
pena	kastigu
pena	pena
penalidade	kastigu
pender	nklina
pendurado	pindradu
pendurar	pindra
peneira	pineria
peneirar	pineria
penetração	moka
penetrar	yentra
penhasco	riba di montaña
penhor	mpiñu
penhorar	piñora
pênis	kodjon
pensamento	pensamentu
pensar	pensa
pente	pinti
pentear	pintia
pentelho	pintiñu
penugem	penasiñu
pepino	pipinu
pequenez	mininesa
pequeno	pikininu
perante	dianti di
perceber	pirsibi
percevejo	dabi
percussão	tambur
perda	perka
perdão	purdon
perdedor	pirdidur
perder	pirdi
perdição	pirdison
perdido	pirdidu
perdiz	tchoka
perdoar	purda
perfeito	pirfitu
perfumado	purfumadu
perfumar	purfuma
perfuração	sondason
perfurar	tchuki
pergunta	purgunta
perguntar	punta
perigo	pirigu
período menstrual	dias di odja lua
periquito	pirikitu
permanecer	fika
permanência	stadia
permissão	pirmison
permitir	pirmiti
perna	perna
perna	pe
pérola	perla
perseguição	pirsigison
perseguir	pirsigi
persuadir	konvensi
persuasão	konvison
pertences	kusas
perto	pertu
perturbar	tarpadja
peru	piru
perversão	manera di nturdja
perverso	malbadu
perverter	nturdja
pervertido	kuruptu
pesado	pisadu
pesar	peza
pescador	piskadur
pescar	piska
pescoço	piskus
peso	pes
pesquisa	piskiza
pesquisar	piskiza
péssimo	ka bali
pessoa	pusua
pessoa idosa	bedju
pessoa importante	pekadur rispitadu
pessoa saudável	pekadur san
pia	pia
piada	piada
piano	pianu
picada	pikada
picada	pikada
pica-pau	katchu-martel
picar	pika
picareta	pikareta
pico	parti gudu di rotcha
piedade	piedadi
pigmeu	pigmeu
pilão	pilon
pilha	pilia
pilhagem	furtu
pimenta	pimenta
pimentão vermelho	sukulbembe
pincel	pinsel
pingar	pinga
pingo	pingu
pintar	pinta
pintinho	pinton
pintura	pintura
piolho	karanga
pipa	baril
piquete	kau di bakia
piroga	kanua
pirraça	temosaria
pisada	pata di pe
pisar	kalka
piscadela	panga udju
piscar	panga udju
piscina	pisina
piso	tchon
pisotear	masa-masa
pista	pista
pistola	pistola
píton	piton
placenta	mparia
planalto	montaña
planejamento	purparason
planejar	purpara
planeta	planeta
planície	kampada
plano	planu
plano	niveladu
planta	planta
plantação	plantason
plantar	paranta
plantio	plantason
plataforma	makina di tira
pó	puera
pobre	pobri
pobremente	di pobri
pobreza	pobresa
poça	koba ku tene yagu
poço	fonti
poder	puder
poder	pudi
poderoso	puderus
podre	podri
podridão	podrisa
poeira	puera
poeirento	pueradu
pois	ampus
polícia	pulisia
poligamia	manga di mindjer
polir	puli
poltrona	banku
polvilhar	tchubiska
pólvora	polbora
pomba	pumba
ponta	ponta
pontapé	pontape
ponte	puntu
pontiagudo	punta gudu
ponto	pontu
pontuar	marka puntu
pontudo	ponta gudu
pôr	pui
por cima	riba di
por que	pabia
porão	puron
porca	porka
porco	purku
pôr do sol	kaida di sol
porque	pabia
porrete	po di madera
porta	porta
portanto	purtantu
portão	porton
posição	pozison
possuidor	dunu
possuir	tene
posto	pustu
postura	atitudi
pote	puti
pote	kaserola
potência	potensia
potencial	putensial
potro	kabalu pikininu
pouco	puku
povo	tribu
pradaria	lala
praga	praga
praguejar	da praga
praia	praia
prancha	prantcha
prantear	tchora
pranto	tchur
prata	prata
prato	pratu
prazer	satisfason
precisar	prisisa
preço	pres
predizer	konta futuru
preencher	prenxi
preenchido	prentchidu
preenchimento	prentchimentu
pregar	perga
prego	pregu
preguiça	pirgisa
preguiçoso	pirgisus
prender	prindi
preparar	purpara
prepúcio	ponta di kodjon
presa	dinti kumpridu
presença	pursensa
presente	presenti
presente	aos un dia
presente	presenti
presentear	da presenti
preservativo	kamisiña
preso	prindidu
pressa	presa
presságio	divinason
pressão	preson
pressionar	kalka
prestar	bali
pretender	pirtindi
pretensão	mistida
preto	pretu
prevenção	prevenson
prevenir	previni
prever	profetisa
prima	prima
primavera	tempu ku arvuris ta soronda
primeiro	purmeru
primo	primu
primogênito	purmeru fidju
princesa	prinsesa
príncipe	prinsipi
prisão	prizon
prisioneiro	prizoneru
problema	prublema
problemático	prublematiku
proclamação	proklamason
proclamar	proklama
procura	prukura
procurador	prokurador
procurar	prukura
produção	pruduson
produzir	pruduzi
produzir	pruduzi
produzir	kumpu
profecia	profesia
professor	pursor
professora	pursora
profeta	prufeta
profetizar	profetisa
profundidade	fundura
profundo	fundu
proibição	mandjidura
proibido	tudjidu
proibir	tudji
prole	familia
promessa	prumesa
prometer	purmiti
pronto	pruntu
pronúncia	purnunsia
pronunciar	purnunsia
propagação	divulgason
propriedade	propriedadi
proprietário	dunu
próprio	propi
prosperar	sedu riku
prosseguir	pursigi
prostituta	djaka
proteção	garda
proteger	prutiji
mancha	mantcha
provação	probason
provérbio	ditu
província	rijon
provisão	rakada
provocação	provokason
provocar	provoka
próximo	pertu
púbis	pintiñu
virilha	koramentu
pudor	borgoña
pular	djuguta
pulga	pulga
pulmão	bof-bof
pulo	pulada
pulsar	bati
pulseira	pulsera
pulso	tchabi di mon
pulverizar	bumba benenu
punhal	puñal
punho	puñu
punição	kastigu
punido	kastigadu
punir	kastiga
pupila	garan di udju
pureza	puresa
purificar	laba
puro	puru
pus	maldadi
puxar	puxa
quadragésimo	korenta lugar
quadril	anka
qual	kal
qualquer	kualker
quando	kal ora
quantos	kantu
quarenta	korenta
quarta-feira	kuarta-fera
quartel	kortel
quarto	kuartu
quarto	kuartu
quatro	kuatru
quatrocentos	kuatrusentus
que	ki
quebrado	kebradu
quebrar	kebra
queda	keda
queijo	keju
queimação	kemansa
queimado	kemadu
queimadura	kemadura
queimar	kema
queixa	kesa
queixar	kesa
queixo	kesada
queixoso	reklamadur
quem	kin
quente	kinti
quentura	kentura
quer dizer	misti fala
querer	misti
quiabo	kandja
quieto	ketu
quietude	kalada
quinhentos	kiñentus
quinquagésimo	sinkuenta lugar
quinta-feira	kinta-fera
quintal	kintal
quinto	kintu
quinze	kinzi
rã	sapu
rachadura	fenda
rachar	ratcha
ráfia	rafia
rainha	raiña
raio	raiu
raiva	raiba
raivoso	raibus
raiz	rais
ralo	koba
ramo	ramu
ranger	ñeme dinti
rangido	madjudura di dinti
rapaz	rapas
rapé	po di tabaku
rapidez	pruntasku
rápido	rapidu
raposa	katchur mangu
rasgado	rumpidu
rasgar	rasga
raso	razu
raspar	rapa
rastejar	rasta
rastrear	sigi
rastro	rastu
ratazana	ratu garandi
rato	ratu
real	rial
realidade	rialidadi
realmente	rialmenti
rebaixar	rianta
rebanho	koral
rebuliço	mburta di konfuson
receber	risibi
recepção	kau di atindimentu
recibo	risibu
recinto	kau
recipiente	panela di lama
recíproco	ku ta sirbi pa dus ladu
reclamação	reklamason
reclamar	raklama
recolher	rukudji
recompensa	rekumpensa
recompensar	rekumpensa
recortado	kortadu
recostar	ngosta
recuperar	rukupera
recusar	rekusa
rede	ridia
rédea	korda di kabalu
redenção	salbason
redimir	salba
redondo	rodondu
redor	na roda di
redução	riduson
reduzir	ruduzi
refazer	fasi di novu
refeição	sia
refrescar	freska
refrigerante	sumu
regatear	punta-punta
região	rijon
regime	rijimi
regozijar	kontenta
regra	regra
régua	regua
rei	rei
reinado	renansa
reiterativo	pa konfirma
rejeição	negason
rejeitar	nega
rejuvenescer	sedu nobu
relação	relason
relacionamento	relasionamentu
relacionar	relasiona
relâmpago	rilampagu
relampejar	lampra
relatório	rilatoriu
relaxamento	relaxamentu
relaxar	diskuda
religião	rilijon
relógio	orlodju
remar	rema
remédio	mesiñu
